netted rock dragon	{"temperatureRange": "20-40", "precipitationRange": "25-75", "kind": "small reptile", "sealife": false, "diet": ["insect", "small reptile"]}
nile crocodile	{"temperatureRange": "25-40", "precipitationRange": "50-200", "kind": "large reptile", "sealife": false, "diet": ["small fish", "large fish", "small mammal", "large mammal", "carcass"]}
nilgai	{"temperatureRange": "10-40", "precipitationRange": "50-150", "kind": "large mammal", "sealife": false, "diet": ["plant", "fruit"]}
nine-banded armadillo	{"temperatureRange": "10-35", "precipitationRange": "75-250", "kind": "small mammal", "sealife": false, "diet": ["insect", "small reptile", "small amphibian", "fruit", "egg"]}
north american beaver	{"temperatureRange": "-40-30", "precipitationRange": "50-200", "kind": "large mammal", "sealife": false, "diet": ["wood", "plant", "bark", "leaves", "aquatic plants"]}
north american porcupine	{"temperatureRange": "-30-30", "precipitationRange": "25-150", "kind": "large mammal", "sealife": false, "diet": ["wood", "bark", "leaves", "twigs", "fruit", "nut", "seed", "plant"]}
north american red fox	{"temperatureRange": "-50-40", "precipitationRange": "25-150", "kind": "small mammal", "sealife": false, "diet": ["small mammal", "small bird", "small reptile", "insect", "fruit", "carcass"]}
north american river otter	{"temperatureRange": "-40-30", "precipitationRange": "50-200", "kind": "small mammal", "sealife": false, "diet": ["fish", "small mammal", "small reptile", "small amphibian", "insect", "crayfish", "crab"]}
northern elephant seal	{"temperatureRange": "5-25", "precipitationRange": "50-250", "kind": "giant mammal", "sealife": true, "diet": ["squid", "fish", "rays"]}
northern fur seal	{"temperatureRange": "-5-20", "precipitationRange": "50-250", "kind": "large mammal", "sealife": true, "diet": ["small fish", "squid", "krill"]}
northern phalarope	{"temperatureRange": "5-25", "precipitationRange": "25-100", "kind": "small bird", "sealife": false, "diet": ["insect", "crustaceans", "small fish"]}
nubian bee-eater	{"temperatureRange": "20-45", "precipitationRange": "25-100", "kind": "small bird", "sealife": false, "diet": ["insect"]}
numbat	{"temperatureRange": "10-35", "precipitationRange": "25-75", "kind": "small mammal", "sealife": false, "diet": ["termites"]}
nyala	{"temperatureRange": "10-35", "precipitationRange": "75-150", "kind": "large mammal", "sealife": false, "diet": ["plant", "fruit", "seed", "flower"]}
ocelot	{"temperatureRange": "20-35", "precipitationRange": "100-300", "kind": "small mammal", "sealife": false, "diet": ["small mammal", "small reptile", "small bird", "insect", "fish"]}
old world fruit bat	{"temperatureRange": "15-30", "precipitationRange": "75-200", "kind": "small mammal", "sealife": false, "diet": ["fruit", "nectar", "flower"]}
olive baboon	{"temperatureRange": "10-40", "precipitationRange": "25-200", "kind": "large mammal", "sealife": false, "diet": ["fruit", "seed", "insect", "small mammal", "plant"]}
onager	{"temperatureRange": "-10-45", "precipitationRange": "25-100", "kind": "large mammal", "sealife": false, "diet": ["plant"]}
openbill stork	{"temperatureRange": "10-35", "precipitationRange": "100-250", "kind": "large bird", "sealife": false, "diet": ["mollusc", "snail", "crab", "frog", "fish", "insect", "small reptile"]}
orca	{"temperatureRange": "-1-25", "precipitationRange": "50-250", "kind": "giant mammal", "sealife": true, "diet": ["fish", "seal", "sea lion", "penguin", "shark", "dolphin", "whale"]}
oribi	{"temperatureRange": "10-35", "precipitationRange": "50-150", "kind": "small mammal", "sealife": false, "diet": ["plant", "fruit", "seed"]}
oriental short-clawed otter	{"temperatureRange": "15-30", "precipitationRange": "100-300", "kind": "small mammal", "sealife": false, "diet": ["mollusc", "crab", "fish", "insect", "frog", "small reptile", "small bird", "small mammal"]}
oriental white-backed vulture	{"temperatureRange": "10-40", "precipitationRange": "50-200", "kind": "large bird", "sealife": false, "diet": ["carcass"]}
ornate rock dragon	{"temperatureRange": "20-35", "precipitationRange": "25-75", "kind": "small reptile", "sealife": false, "diet": ["insect", "small reptile"]}
osprey	{"temperatureRange": "-10-35", "precipitationRange": "50-250", "kind": "large bird", "sealife": false, "diet": ["fish"]}
ostrich	{"temperatureRange": "15-45", "precipitationRange": "0-100", "kind": "large bird", "sealife": false, "diet": ["plant", "seed", "insect", "small reptile", "small mammal"]}
ovenbird	{"temperatureRange": "10-30", "precipitationRange": "75-200", "kind": "small bird", "sealife": false, "diet": ["insect", "spider", "small amphibian", "small reptile"]}
paca	{"temperatureRange": "20-30", "precipitationRange": "150-300", "kind": "small mammal", "sealife": false, "diet": ["fruit", "seed", "leaf", "flower"]}
pacific gull	{"temperatureRange": "-10-35", "precipitationRange": "50-200", "kind": "large bird", "sealife": false, "diet": ["fish", "crustacean", "mollusk", "insect", "small bird", "small mammal", "carcass", "egg"]}
paddy heron	{"temperatureRange": "10-35", "precipitationRange": "100-250", "kind": "small bird", "sealife": false, "diet": ["fish", "insect", "small amphibian", "small reptile", "crustacean"]}
painted stork	{"temperatureRange": "20-40", "precipitationRange": "75-200", "kind": "large bird", "sealife": false, "diet": ["fish", "small amphibian", "crustacean", "insect", "small reptile"]}
pale white-eye	{"temperatureRange": "15-30", "precipitationRange": "50-200", "kind": "small bird", "sealife": false, "diet": ["insect", "nectar", "fruit"]}
pale-throated three-toed sloth	{"temperatureRange": "20-35", "precipitationRange": "200-400", "kind": "small mammal", "sealife": false, "diet": ["plant", "leaf", "bud", "fruit"]}
pallas's fish eagle	{"temperatureRange": "-30-30", "precipitationRange": "25-200", "kind": "large bird", "sealife": false, "diet": ["fish", "small bird", "small mammal", "small reptile", "small amphibian"]}
palm squirrel	{"temperatureRange": "10-40", "precipitationRange": "50-200", "kind": "small mammal", "sealife": false, "diet": ["fruit", "seed", "nut", "insect", "flower"]}
pampa gray fox	{"temperatureRange": "0-35", "precipitationRange": "25-100", "kind": "small mammal", "sealife": false, "diet": ["small mammal", "insect", "fruit", "carcass"]}
paradoxure	{"temperatureRange": "15-30", "precipitationRange": "100-300", "kind": "small mammal", "sealife": false, "diet": ["fruit", "insect", "small mammal", "small bird", "egg"]}
peregrine falcon	{"temperatureRange": "-20-45", "precipitationRange": "25-200", "kind": "large bird", "sealife": false, "diet": ["small bird", "small mammal", "insect", "small reptile"]}
pied avocet	{"temperatureRange": "10-35", "precipitationRange": "25-150", "kind": "small bird", "sealife": false, "diet": ["insect", "small fish", "small crustacean", "mollusk"]}
pied butcher bird	{"temperatureRange": "15-40", "precipitationRange": "25-200", "kind": "small bird", "sealife": false, "diet": ["insect", "small reptile", "small bird", "small mammal", "spider", "centipede"]}
pied cormorant	{"temperatureRange": "5-35", "precipitationRange": "25-200", "kind": "large bird", "sealife": false, "diet": ["fish"]}
pied crow	{"temperatureRange": "0-45", "precipitationRange": "25-200", "kind": "small bird", "sealife": false, "diet": ["insect", "small reptile", "small mammal", "carcass", "fruit", "seed", "grain"]}
pied kingfisher	{"temperatureRange": "15-40", "precipitationRange": "25-150", "kind": "small bird", "sealife": false, "diet": ["small fish", "insect", "crustacean", "small amphibian", "small reptile"]}
pig-tailed macaque	{"temperatureRange": "10-30", "precipitationRange": "100-300", "kind": "small mammal", "sealife": false, "diet": ["fruit", "seed", "insect", "small reptile", "small bird", "egg", "plant"]}
pine siskin	{"temperatureRange": "-10-25", "precipitationRange": "50-200", "kind": "small bird", "sealife": false, "diet": ["seed", "insect", "nectar"]}
pine snake	{"temperatureRange": "15-35", "precipitationRange": "50-150", "kind": "large reptile", "sealife": false, "diet": ["small mammal", "egg", "small bird"]}
pine squirrel	{"temperatureRange": "-20-30", "precipitationRange": "50-150", "kind": "small mammal", "sealife": false, "diet": ["seed", "nut", "fruit", "insect", "egg", "small bird"]}
plains zebra	{"temperatureRange": "10-35", "precipitationRange": "25-100", "kind": "large mammal", "sealife": false, "diet": ["plant"]}
platypus	{"temperatureRange": "5-30", "precipitationRange": "50-200", "kind": "small mammal", "sealife": false, "diet": ["insect", "small fish", "small amphibian", "shrimp", "yabbies"]}
pocket gopher	{"temperatureRange": "10-30", "precipitationRange": "25-150", "kind": "small mammal", "sealife": false, "diet": ["plant", "root", "tuber", "seed"]}
polar bear	{"temperatureRange": "-40-10", "precipitationRange": "15-50", "kind": "large mammal", "sealife": false, "diet": ["seal", "walrus", "fish", "carcass"]}
potoroo	{"temperatureRange": "10-30", "precipitationRange": "50-150", "kind": "small mammal", "sealife": false, "diet": ["fruit", "seed", "nut", "insect", "fungi"]}
prairie falcon	{"temperatureRange": "-20-40", "precipitationRange": "25-100", "kind": "small bird", "sealife": false, "diet": ["small mammal", "small bird", "insect", "reptile"]}
praying mantis	{"temperatureRange": "20-38", "precipitationRange": "75-150", "kind": "insect", "sealife": false, "diet": ["insect"]}
prehensile-tailed porcupine	{"temperatureRange": "20-30", "precipitationRange": "150-300", "kind": "small mammal", "sealife": false, "diet": ["fruit", "leaf", "flower", "nut", "bark"]}
pronghorn	{"temperatureRange": "-20-40", "precipitationRange": "25-75", "kind": "large mammal", "sealife": false, "diet": ["plant", "forb", "shrub", "cactus"]}
puku	{"temperatureRange": "15-35", "precipitationRange": "75-150", "kind": "large mammal", "sealife": false, "diet": ["grass", "forb"]}
puma	{"temperatureRange": "-40-40", "precipitationRange": "25-200", "kind": "large mammal", "sealife": false, "diet": ["deer", "elk", "moose", "bighorn sheep", "rabbit", "rodent", "armadillo"]}
puna ibis	{"temperatureRange": "-5-20", "precipitationRange": "25-100", "kind": "large bird", "sealife": false, "diet": ["insect", "small reptile", "small amphibian", "small fish", "plant", "seed"]}
purple grenadier	{"temperatureRange": "2-6", "precipitationRange": "0-50", "kind": "large fish", "sealife": true, "diet": ["small fish", "crustacean", "cephalopod"]}
purple moorhen	{"temperatureRange": "10-35", "precipitationRange": "75-200", "kind": "small bird", "sealife": false, "diet": ["insect", "small fish", "plant", "seed"]}
pygmy possum	{"temperatureRange": "5-25", "precipitationRange": "50-150", "kind": "small mammal", "sealife": false, "diet": ["insect", "nectar", "pollen", "fruit", "seed"]}
python	{"temperatureRange": "20-35", "precipitationRange": "50-250", "kind": "large reptile", "sealife": false, "diet": ["small mammal", "large mammal", "small bird", "large bird", "small reptile", "large reptile", "egg"]}
raccoon dog	{"temperatureRange": "-20-30", "precipitationRange": "50-200", "kind": "small mammal", "sealife": false, "diet": ["insect", "small reptile", "small amphibian", "small fish", "small mammal", "fruit", "seed", "nut", "carcass"]}
racer snake	{"temperatureRange": "15-35", "precipitationRange": "50-150", "kind": "small reptile", "sealife": false, "diet": ["insect", "small reptile", "small amphibian", "small mammal", "egg"]}
radiated tortoise	{"temperatureRange": "20-35", "precipitationRange": "50-100", "kind": "small reptile", "sealife": false, "diet": ["plant", "fruit", "cactus"]}
rainbow lory	{"temperatureRange": "20-30", "precipitationRange": "100-300", "kind": "small bird", "sealife": false, "diet": ["nectar", "pollen", "fruit", "insect"]}
red and blue macaw	{"temperatureRange": "20-35", "precipitationRange": "100-300", "kind": "large bird", "sealife": false, "diet": ["fruit", "nut", "seed", "insect"]}
red brocket	{"temperatureRange": "10-30", "precipitationRange": "100-300", "kind": "small mammal", "sealife": false, "diet": ["fruit", "seed", "plant"]}
red deer	{"temperatureRange": "-10-25", "precipitationRange": "75-200", "kind": "large mammal", "sealife": false, "diet": ["plant", "fruit", "seed", "nut"]}
red hartebeest	{"temperatureRange": "15-35", "precipitationRange": "50-150", "kind": "large mammal", "sealife": false, "diet": ["plant"]}
red howler monkey	{"temperatureRange": "20-30", "precipitationRange": "150-300", "kind": "large mammal", "sealife": false, "diet": ["fruit", "leaf", "flower", "insect"]}
red kangaroo	{"temperatureRange": "10-40", "precipitationRange": "25-100", "kind": "large mammal", "sealife": false, "diet": ["plant"]}
red lava crab	{"temperatureRange": "20-30", "precipitationRange": "75-150", "kind": "small mammal", "sealife": false, "diet": ["plant", "algae", "insect"]}
red meerkat	{"temperatureRange": "20-40", "precipitationRange": "25-75", "kind": "small mammal", "sealife": false, "diet": ["insect", "small reptile", "small mammal", "egg", "fruit", "seed"]}
red phalarope	{"temperatureRange": "-5-20", "precipitationRange": "25-75", "kind": "small bird", "sealife": false, "diet": ["insect", "crustacean", "small fish"]}
red sheep	{"temperatureRange": "-10-30", "precipitationRange": "25-100", "kind": "large mammal", "sealife": false, "diet": ["plant"]}
red squirrel	{"temperatureRange": "-30-30", "precipitationRange": "40-100", "kind": "small mammal", "sealife": false, "diet": ["nut", "seed", "fruit", "insect", "egg"]}
red-billed buffalo weaver	{"temperatureRange": "10-40", "precipitationRange": "25-150", "kind": "small bird", "sealife": false, "diet": ["insect", "seed", "fruit"]}
red-billed hornbill	{"temperatureRange": "20-35", "precipitationRange": "50-200", "kind": "large bird", "sealife": false, "diet": ["fruit", "insect", "small reptile", "small mammal", "egg"]}
red-billed toucan	{"temperatureRange": "15-30", "precipitationRange": "150-300", "kind": "large bird", "sealife": false, "diet": ["fruit", "insect", "small reptile", "small amphibian", "egg", "small bird"]}
red-billed tropic bird	{"temperatureRange": "20-30", "precipitationRange": "50-200", "kind": "small bird", "sealife": false, "diet": ["small fish", "squid"]}
red-breasted cockatoo	{"temperatureRange": "15-35", "precipitationRange": "50-200", "kind": "small bird", "sealife": false, "diet": ["seed", "fruit", "nut", "insect", "larvae"]}
red-breasted nuthatch	{"temperatureRange": "-30-30", "precipitationRange": "50-200", "kind": "small bird", "sealife": false, "diet": ["insect", "seed", "nut"]}
red-capped cardinal	{"temperatureRange": "10-35", "precipitationRange": "50-150", "kind": "small bird", "sealife": false, "diet": ["insect", "seed", "fruit"]}
red-cheeked cordon bleu	{"temperatureRange": "20-35", "precipitationRange": "25-100", "kind": "small bird", "sealife": false, "diet": ["seed", "insect"]}
red-headed woodpecker	{"temperatureRange": "-20-35", "precipitationRange": "50-150", "kind": "small bird", "sealife": false, "diet": ["insect", "nut", "seed", "fruit"]}
red-knobbed coot	{"temperatureRange": "0-30", "precipitationRange": "50-200", "kind": "small bird", "sealife": false, "diet": ["plant", "insect", "small fish", "small amphibian"]}
red-legged pademelon	{"temperatureRange": "10-30", "precipitationRange": "100-200", "kind": "small mammal", "sealife": false, "diet": ["plant", "fruit", "seed"]}
red-necked phalarope	{"temperatureRange": "-5-20", "precipitationRange": "25-75", "kind": "small bird", "sealife": false, "diet": ["insect", "small fish", "crustacean"]}
red-necked wallaby	{"temperatureRange": "10-35", "precipitationRange": "50-150", "kind": "small mammal", "sealife": false, "diet": ["plant", "fruit", "seed"]}
red-shouldered glossy starling	{"temperatureRange": "20-35", "precipitationRange": "75-200", "kind": "small bird", "sealife": false, "diet": ["insect", "fruit", "seed"]}
red-tailed cockatoo	{"temperatureRange": "15-35", "precipitationRange": "50-150", "kind": "large bird", "sealife": false, "diet": ["seed", "nut", "fruit", "insect", "larvae"]}
red-tailed hawk	{"temperatureRange": "-30-40", "precipitationRange": "25-200", "kind": "large bird", "sealife": false, "diet": ["small mammal", "small bird", "large reptile", "small reptile", "carcass"]}
red-tailed phascogale	{"temperatureRange": "10-30", "precipitationRange": "50-150", "kind": "small mammal", "sealife": false, "diet": ["insect", "small reptile", "small mammal", "small bird", "spider"]}
red-tailed wambenger	{"temperatureRange": "15-30", "precipitationRange": "50-150", "kind": "small mammal", "sealife": false, "diet": ["nectar", "pollen", "insect"]}
red-winged blackbird	{"temperatureRange": "-20-40", "precipitationRange": "50-200", "kind": "small bird", "sealife": false, "diet": ["seed", "insect", "small fish", "small amphibian"]}
red-winged hawk	{"temperatureRange": "0-35", "precipitationRange": "100-250", "kind": "large bird", "sealife": false, "diet": ["small reptile", "small amphibian", "small mammal", "insect", "small fish", "large fish", "carcass"]}
reindeer	{"temperatureRange": "-40-15", "precipitationRange": "25-100", "kind": "large mammal", "sealife": false, "diet": ["lichen", "moss", "grass", "leaves", "twigs"]}
rhesus macaque	{"temperatureRange": "0-40", "precipitationRange": "50-250", "kind": "small mammal", "sealife": false, "diet": ["fruit", "seed", "insect", "small reptile", "small amphibian", "leaf", "root", "bark"]}
rhesus monkey	{"temperatureRange": "0-40", "precipitationRange": "50-250", "kind": "small mammal", "sealife": false, "diet": ["fruit", "seed", "insect", "small reptile", "small amphibian", "leaf", "root", "bark"]}
richardson's ground squirrel	{"temperatureRange": "-10-30", "precipitationRange": "25-75", "kind": "small mammal", "sealife": false, "diet": ["grass", "seed", "fruit", "insect"]}
ring dove	{"temperatureRange": "0-35", "precipitationRange": "25-150", "kind": "small bird", "sealife": false, "diet": ["seed", "grain", "fruit", "insect"]}
ring-necked pheasant	{"temperatureRange": "-10-30", "precipitationRange": "50-200", "kind": "large bird", "sealife": false, "diet": ["seed", "grain", "insect", "fruit", "berry", "leaf"]}
ring-tailed coatimundi	{"temperatureRange": "10-30", "precipitationRange": "75-250", "kind": "small mammal", "sealife": false, "diet": ["insect", "small reptile", "small amphibian", "small mammal", "fruit", "nut", "egg", "carcass"]}
ring-tailed gecko	{"temperatureRange": "20-35", "precipitationRange": "50-150", "kind": "small reptile", "sealife": false, "diet": ["insect"]}
ring-tailed lemur	{"temperatureRange": "10-35", "precipitationRange": "50-200", "kind": "small mammal", "sealife": false, "diet": ["fruit", "leaf", "flower", "insect"]}
ring-tailed possum	{"temperatureRange": "5-30", "precipitationRange": "75-200", "kind": "small mammal", "sealife": false, "diet": ["leaf", "flower", "fruit", "insect", "small reptile", "egg"]}
ringtail	{"temperatureRange": "10-38", "precipitationRange": "25-75", "kind": "small mammal", "sealife": false, "diet": ["insect", "small mammal", "fruit", "nectar"]}
ringtail cat	{"temperatureRange": "10-38", "precipitationRange": "25-75", "kind": "small mammal", "sealife": false, "diet": ["insect", "small mammal", "fruit", "nectar"]}
river wallaby	{"temperatureRange": "10-35", "precipitationRange": "75-150", "kind": "small mammal", "sealife": false, "diet": ["plant"]}
roan antelope	{"temperatureRange": "15-35", "precipitationRange": "50-150", "kind": "large mammal", "sealife": false, "diet": ["plant"]}
rock dove	{"temperatureRange": "-10-40", "precipitationRange": "25-200", "kind": "small bird", "sealife": false, "diet": ["seed", "fruit", "insect"]}
roe deer	{"temperatureRange": "-20-30", "precipitationRange": "75-150", "kind": "small mammal", "sealife": false, "diet": ["plant", "fruit", "seed", "nut", "wood"]}
rose-ringed parakeet	{"temperatureRange": "10-40", "precipitationRange": "50-200", "kind": "small bird", "sealife": false, "diet": ["fruit", "seed", "nut", "flower", "bud", "nectar"]}
roseat flamingo	{"temperatureRange": "15-35", "precipitationRange": "25-150", "kind": "large bird", "sealife": false, "diet": ["algae", "small crustaceans", "insects", "mollusks", "small fish"]}
roseate cockatoo	{"temperatureRange": "15-35", "precipitationRange": "50-150", "kind": "small bird", "sealife": false, "diet": ["seed", "nut", "fruit", "root", "insect", "larvae"]}
royal tern	{"temperatureRange": "10-35", "precipitationRange": "50-150", "kind": "small bird", "sealife": false, "diet": ["small fish", "small crustaceans", "insect"]}
rufous tree pie	{"temperatureRange": "10-35", "precipitationRange": "75-200", "kind": "small bird", "sealife": false, "diet": ["insect", "small reptile", "small amphibian", "fruit", "seed", "nut", "egg"]}
rufous-collared sparrow	{"temperatureRange": "0-25", "precipitationRange": "50-150", "kind": "small bird", "sealife": false, "diet": ["seed", "insect", "fruit"]}
russian dragonfly	{"temperatureRange": "15-30", "precipitationRange": "50-150", "kind": "insect", "sealife": false, "diet": ["insect"]}
sable antelope	{"temperatureRange": "15-35", "precipitationRange": "50-150", "kind": "large mammal", "sealife": false, "diet": ["plant"]}
sacred ibis	{"temperatureRange": "10-35", "precipitationRange": "50-150", "kind": "large bird", "sealife": false, "diet": ["insect", "small reptile", "small amphibian", "small fish", "small mammal", "carcass"]}
saddle-billed stork	{"temperatureRange": "20-35", "precipitationRange": "75-200", "kind": "large bird", "sealife": false, "diet": ["fish", "amphibian", "small reptile", "crab", "insect"]}
sage grouse	{"temperatureRange": "-30-35", "precipitationRange": "25-75", "kind": "large bird", "sealife": false, "diet": ["insect", "sagebrush"]}
sage hen	{"temperatureRange": "-30-35", "precipitationRange": "25-75", "kind": "large bird", "sealife": false, "diet": ["insect", "sagebrush"]}
sally lightfoot crab	{"temperatureRange": "15-25", "precipitationRange": "0-100", "kind": "insect", "sealife": false, "diet": ["algae", "plant"]}
salmon pink bird eater tarantula	{"temperatureRange": "25-35", "precipitationRange": "70-150", "kind": "insect", "sealife": false, "diet": ["insect", "small reptile", "small amphibian", "small mammal"]}
sambar	{"temperatureRange": "10-35", "precipitationRange": "75-250", "kind": "large mammal", "sealife": false, "diet": ["plant", "fruit", "grass", "bark", "leaves"]}
sandhill crane	{"temperatureRange": "-20-30", "precipitationRange": "25-200", "kind": "large bird", "sealife": false, "diet": ["insect", "small reptile", "small amphibian", "small fish", "small mammal", "grain", "seed", "berry", "plant"]}
sarus crane	{"temperatureRange": "10-40", "precipitationRange": "75-200", "kind": "large bird", "sealife": false, "diet": ["insect", "small reptile", "small amphibian", "small fish", "plant", "seed", "root"]}
savanna baboon	{"temperatureRange": "10-40", "precipitationRange": "25-150", "kind": "large mammal", "sealife": false, "diet": ["insect", "small reptile", "small mammal", "fruit", "seed", "leaf", "root", "grass"]}
savanna fox	{"temperatureRange": "10-40", "precipitationRange": "25-100", "kind": "small mammal", "sealife": false, "diet": ["insect", "small reptile", "small mammal", "fruit", "carcass"]}
savannah deer	{"temperatureRange": "10-35", "precipitationRange": "75-150", "kind": "large mammal", "sealife": false, "diet": ["plant", "fruit", "seed"]}
scaly-breasted lorikeet	{"temperatureRange": "15-30", "precipitationRange": "100-300", "kind": "small bird", "sealife": false, "diet": ["nectar", "pollen", "fruit", "insect", "seed"]}
scarlet macaw	{"temperatureRange": "20-30", "precipitationRange": "150-300", "kind": "large bird", "sealife": false, "diet": ["fruit", "seed", "nut", "flower", "insect"]}
scottish highland cow	{"temperatureRange": "-10-25", "precipitationRange": "70-150", "kind": "large mammal", "sealife": false, "diet": ["plant"]}
sea birds	{"temperatureRange": "-10-20", "precipitationRange": "50-200", "kind": "small bird", "sealife": false, "diet": ["small fish", "squid", "crustacean", "krill"]}
secretary bird	{"temperatureRange": "10-45", "precipitationRange": "25-150", "kind": "large bird", "sealife": false, "diet": ["insect", "small reptile", "small mammal", "small bird", "egg"]}
serval	{"temperatureRange": "10-40", "precipitationRange": "25-100", "kind": "small mammal", "sealife": false, "diet": ["small mammal", "small bird", "small reptile", "insect", "small fish"]}
seven-banded armadillo	{"temperatureRange": "10-35", "precipitationRange": "50-200", "kind": "small mammal", "sealife": false, "diet": ["insect", "small reptile", "small amphibian", "fruit"]}
short-beaked echidna	{"temperatureRange": "5-35", "precipitationRange": "50-150", "kind": "small mammal", "sealife": false, "diet": ["ant", "termite", "earthworm"]}
short-nosed bandicoot	{"temperatureRange": "10-30", "precipitationRange": "50-150", "kind": "small mammal", "sealife": false, "diet": ["insect", "small reptile", "small amphibian", "fruit", "seed", "nut", "fungi"]}
sidewinder	{"temperatureRange": "20-45", "precipitationRange": "0-25", "kind": "small reptile", "sealife": false, "diet": ["small mammal", "small reptile"]}
silkworm	{"temperatureRange": "20-30", "precipitationRange": "50-150", "kind": "insect", "sealife": false, "diet": ["mulberry leaves"]}
silver gull	{"temperatureRange": "-10-30", "precipitationRange": "25-200", "kind": "small bird", "sealife": false, "diet": ["fish", "crustacean", "insect", "carcass", "plant", "seed"]}
silver-backed fox	{"temperatureRange": "10-35", "precipitationRange": "50-150", "kind": "small mammal", "sealife": false, "diet": ["insect", "small mammal", "fruit", "seed"]}
silver-backed jackal	{"temperatureRange": "20-40", "precipitationRange": "25-100", "kind": "small mammal", "sealife": false, "diet": ["insect", "small mammal", "large mammal", "fruit", "carcass"]}
slender loris	{"temperatureRange": "20-30", "precipitationRange": "100-250", "kind": "small mammal", "sealife": false, "diet": ["insect", "small reptile", "small bird", "fruit", "nectar", "gum"]}
slender-billed cockatoo	{"temperatureRange": "10-35", "precipitationRange": "50-150", "kind": "large bird", "sealife": false, "diet": ["seed", "nut", "fruit", "insect", "larvae"]}
sloth bear	{"temperatureRange": "10-35", "precipitationRange": "75-200", "kind": "large mammal", "sealife": false, "diet": ["insect", "fruit", "honey", "termite", "ant"]}
small indian mongoose	{"temperatureRange": "20-40", "precipitationRange": "50-200", "kind": "small mammal", "sealife": false, "diet": ["insect", "small reptile", "small rodent", "small bird", "egg", "carcass"]}
small-clawed otter	{"temperatureRange": "15-30", "precipitationRange": "100-250", "kind": "small mammal", "sealife": false, "diet": ["crab", "mollusk", "small fish", "insect", "small amphibian", "small reptile"]}
small-spotted genet	{"temperatureRange": "10-30", "precipitationRange": "75-150", "kind": "small mammal", "sealife": false, "diet": ["insect", "small reptile", "small bird", "small mammal", "fruit"]}
small-toothed palm civet	{"temperatureRange": "20-30", "precipitationRange": "100-250", "kind": "small mammal", "sealife": false, "diet": ["fruit", "nectar", "insect", "small reptile", "small bird", "small mammal"]}
smith's bush squirrel	{"temperatureRange": "20-35", "precipitationRange": "50-100", "kind": "small mammal", "sealife": false, "diet": ["fruit", "seed", "nut", "insect"]}
snake	{"temperatureRange": "15-40", "precipitationRange": "25-200", "kind": "small reptile", "sealife": false, "diet": ["insect", "small reptile", "small amphibian", "small bird", "small mammal", "egg"]}
snake-necked turtle	{"temperatureRange": "20-30", "precipitationRange": "75-200", "kind": "small reptile", "sealife": false, "diet": ["insect", "small fish", "small amphibian", "crustacean", "mollusk", "carcass"]}
snow goose	{"temperatureRange": "-30-10", "precipitationRange": "25-100", "kind": "large bird", "sealife": false, "diet": ["plant", "seed", "grain", "aquatic plants"]}
snowy egret	{"temperatureRange": "10-35", "precipitationRange": "75-200", "kind": "small bird", "sealife": false, "diet": ["small fish", "small amphibian", "insect", "crustacean", "small reptile"]}
snowy owl	{"temperatureRange": "-50-10", "precipitationRange": "25-75", "kind": "large bird", "sealife": false, "diet": ["lemming", "small mammal", "small bird", "fish"]}
snowy sheathbill	{"temperatureRange": "-15-5", "precipitationRange": "50-100", "kind": "small bird", "sealife": false, "diet": ["carcass", "invertebrate", "egg", "plant material", "seal placenta"]}
sociable weaver	{"temperatureRange": "10-40", "precipitationRange": "10-75", "kind": "small bird", "sealife": false, "diet": ["insect", "seed"]}
sockeye salmon	{"temperatureRange": "3-10", "precipitationRange": "100-300", "kind": "large fish", "sealife": true, "diet": ["insect", "small fish", "zooplankton"]}
south african hedgehog	{"temperatureRange": "10-35", "precipitationRange": "25-100", "kind": "small mammal", "sealife": false, "diet": ["insect", "small reptile", "small amphibian", "small mammal", "egg", "fruit"]}
south american meadowlark	{"temperatureRange": "10-30", "precipitationRange": "50-200", "kind": "small bird", "sealife": false, "diet": ["insect", "seed"]}
south american puma	{"temperatureRange": "-10-35", "precipitationRange": "50-250", "kind": "large mammal", "sealife": false, "diet": ["small mammal", "large mammal", "carcass"]}
south american sea lion	{"temperatureRange": "5-25", "precipitationRange": "50-200", "kind": "large mammal", "sealife": true, "diet": ["small fish", "large fish", "squid", "crustacean"]}
southern black-backed gull	{"temperatureRange": "-10-25", "precipitationRange": "50-200", "kind": "large bird", "sealife": false, "diet": ["fish", "crustacean", "mollusk", "insect", "egg", "carcass"]}
southern boubou	{"temperatureRange": "10-35", "precipitationRange": "50-150", "kind": "small bird", "sealife": false, "diet": ["insect", "small reptile", "small amphibian", "fruit"]}
southern brown bandicoot	{"temperatureRange": "5-25", "precipitationRange": "50-150", "kind": "small mammal", "sealife": false, "diet": ["insect", "small reptile", "small amphibian", "fruit", "seed", "nut", "fungi"]}
southern elephant seal	{"temperatureRange": "-5-15", "precipitationRange": "50-200", "kind": "giant mammal", "sealife": true, "diet": ["fish", "squid", "octopus"]}
southern ground hornbill	{"temperatureRange": "15-35", "precipitationRange": "50-150", "kind": "large bird", "sealife": false, "diet": ["insect", "small reptile", "small mammal", "small bird", "egg", "carcass"]}
southern hairy-nosed wombat	{"temperatureRange": "10-35", "precipitationRange": "25-75", "kind": "small mammal", "sealife": false, "diet": ["grass", "roots", "bark"]}
southern lapwing	{"temperatureRange": "0-30", "precipitationRange": "50-150", "kind": "small bird", "sealife": false, "diet": ["insect", "small invertebrate", "seed"]}
